category,tossup_type,tossup_question,tossup_answer,bonus_type,bonus_question,bonus_answer,parent_packet
Chemistry,Multiple Choice,"When the natural log of vapor pressure is plotted against temperature for a volatile liquid, which of the following best describes the resulting curve? W) Exponential X) Linear Y) Parabolic Z) Hyperbolic",Z) HYPERBOLIC,Short Answer,The red color of ruby is a result of impurities containing the 3+ oxidation state of what metal?,CHROMIUM (ACCEPT: Cr),SBST
Biology,Multiple Choice,Which of the following best describes the function of the lysosome? W) Degrade material inside the cell X) Carry out translation Y) Attach to centrioles during anaphase of mitosis Z) Manufacture phospholipids and glycoproteins,W) DEGRADE MATERIAL INSIDE THE CELL,Short Answer,Identify all of the following three adaptations that would be beneficial for a xerophyte: 1) Crassulacean acid metabolism photosynthesis; 2) Crypts; 3) Waxy leaves.,ALL,SBST
Energy,Short Answer,Scientists at SLAC National Accelerator Lab are studying enzyme kinetics by collecting data about enzyme crystals using x-ray sources. The rate of enzyme catalysis is often limited by what physical phenomenon?,DIFFUSION,Short Answer,Researchers at Argonne National Lab have found that estimates of groundwater residence time through the use of carbon-14 as an isotope have been obscured by the anthropogenic addition of what anion into Earth’s soil?,CARBONATE (ACCEPT: BICARBONATE),SBST
Chemistry,Multiple Choice,Which of the following statements is NOT true regarding the specific heat capacity of water? W) It is temperature-dependent X) It is an intensive property Y) It is greater than the molar heat capacity of water Z) It is greater than that of ethanol in the liquid phase,Y) IT IS GREATER THAN THE MOLAR HEAT CAPACITY OF WATER,Short Answer,Rank the following four molecules in terms of increasing dipole moment: 1) Ammonia; 2) Water; 3) Hydrofluoric acid.,"1, 2, 3",SBST
Physics,Short Answer,Identify all of the following three quantities that are conserved in an inelastic collision: 1) Momentum; 2) Total mechanical energy; 3) Kinetic energy.,1 AND 2,Short Answer,"A blackbody has a temperature of 5000 kelvins and a radius of 200 meters, and emits radiation with an intensity of I. What is the new intensity of radiation in terms of I if the blackbody’s temperature is doubled and its radius is halved?",4I,SBST
Earth and Space,Short Answer,"Before a core-collapse supernova, what is the last element that is burned to produce energy for the star?",SILICON (ACCEPT: Si),Short Answer,"What is the name given to the smallest and coolest stars in the main sequence, which compose most of the stars in the Milky Way?",RED DWARFS,SBST
Math,Short Answer,What is the volume of the figure formed when a rectangle with sides of length 2 and 3 is revolved around its shorter side?,18π,Short Answer,"Quadrilateral ABCD is inscribed within a circle O. Given this information, identify all of the following four quadrilaterals which COULD satisfy this condition: 1) Rhombus; 2) Parallelogram; 3) Trapezoid; 4) Kite.",ALL,SBST
Biology,Multiple Choice,Which of the following phyla does NOT belong to the clade lophotrochozoa [low-pho-troh-show-ZOH-uh]? W) Arthropoda X) Mollusca Y) Nematoda Z) Platyhelminthes,W) ARTHROPODA,Short Answer,"What is the name for the prezygotic barrier in which the sperm of one species are unable to fertilize the eggs of another, even if a mating attempt occurs?",GAMETIC ISOLATION,SBST
Energy,Short Answer,"Researchers at Argonne National Lab are studying the effects of platinum on electrocatalysts. When platinum forms coordination complexes with a coordination number of 4, what is the typical molecular geometry of the complex?",SQUARE PLANAR,Short Answer,Scientists at SLAC National Accelerator Lab have been studying the mechanism behind voltage leak in lithium ion batteries via its interaction with oxygen. What element most commonly composes the anodes of lithium-ion batteries?,CARBON,SBST
Physics,Multiple Choice,"A mass is attached to a spring and at t = 0, the spring is lengthened by one meter from its resting position. Which of the following trigonometric functions best describes the plot of the mass’ acceleration with respect to time? W) Sine of t X) Cosine of t Y) Tangent of t Z) Secant of t",X) COSINE OF t,Short Answer,Identify all of the following three types of processes that occur during the Carnot cycle; 1) Adiabatic; 2) Isothermal; 3) Isobaric.,1 AND 2,SBST
Earth and Space,Short Answer,Identify all of the following three moons that are satellites of Jupiter. 1) Enceladus; 2) Mimas; 3) Ganymede.,3 ONLY,Multiple Choice,In which of the following regions of the interstellar medium is star formation most likely to occur? W) Coronal gas X) Molecular clouds Y) HI [H-one] regions Z) Intercloud medium,X) MOLECULAR CLOUDS,SBST
Chemistry,Short Answer,Identify all of the following three compounds that are exceptions to the octet rule: 1) Nitric oxide; 2) Nitrous oxide; 3) Nitrogen dioxide.,1 AND 3,Multiple Choice,"The standard reduction potential of bromine is 1.09 volts. When bromine is reduced by hydrogen gas, which of the following statements must be true regarding this reaction’s equilibrium constant K and standard Gibbs free energy delta G? W) K is greater than 1 and delta G is less than 0 X) K is greater than 1 and delta G is greater than 0 Y) K is less than 1 and delta G is less than 0 Z) K is less than 1 and delta G is greater than 0",W) K IS GREATER THAN 1 AND DELTA G IS LESS THAN 0,SBST
Math,Short Answer,What is the sum of the first 4 terms of the geometric series with first term 2 and second term negative 6?,–40,Short Answer,"What is the x-intercept of the line that is perpendicular to the line with equation 7x + 11y = 20 and passes through the point (3, 2)?","19/11 (ACCEPT: (19/11, 0))",SBST
Biology,Short Answer,What extraembryonic membrane is responsible for the formation of blood cells?,YOLK SAC,Short Answer,Which group of local regulators is secreted to contract the uterus during fertilization and prepare the muscles of the uterus for childbirth?,PROSTAGLANDINS,SBST
Chemistry,Multiple Choice,"Given that the oxidation of iron to iron(III) oxide is exothermic, under which of the following conditions is the reaction spontaneous? W) High temperatures X) Low temperatures Y) All temperatures Z) It is never spontaneous",X) LOW TEMPERATURES,Multiple Choice,A molecular orbital diagram is constructed for the HF molecule using a linear combination of atomic orbitals. Which of the following statements is true regarding this diagram? W) The HOMO is the same energy as that of atomic fluorine X) The HOMO is net bonding Y) The LUMO is the same energy as that of atomic fluorine Z) The LUMO is net bonding,W) THE HOMO IS THE SAME ENERGY AS THAT OF ATOMIC FLUORINE,SBST
Math,Multiple Choice,Which of the following vectors is orthogonal to the vector 2i – 4k? W) 6i + 2j + k X) –4i – 3j + 3k Y) 5i + 6j + 2k Z) –2i + 7j – k,Z) –2i + 7j – k,Short Answer,"A sequence is defined such that the first term is 5, and each subsequent term is equivalent to 3 times the previous term plus 7. What is the 5th term of this sequence?",685,SBST
Earth and Space,Short Answer,Identify all of the following three regions of the electromagnetic spectrum that can be effectively detected by telescopes on earth: 1) X-ray; 2) Microwave; 3) Radio.,3 ONLY,Multiple Choice,A white dwarf can be found in which of the following locations of the HR-diagram? W) Top-left X) Top-right Y) Bottom-left Z) Bottom-right,Y) BOTTOM-LEFT,SBST
Physics,Multiple Choice,"A plane has an initial velocity of 100 meters per second and accelerates to 200 meters per second over 5 seconds. If the plane has a positive acceleration for the five seconds, in meters, which of the following best describes the range of the distance the plane travels over the interval? W) Greater than or equal to 500 and less than or equal to 1000 X) Greater than or equal to 500 and less than 1000 Y) Greater than 500 and less than or equal to 1000 Z) Greater than 500 and less than 1000",Z) GREATER THAN 500 AND LESS THAN 1000,Short Answer,"A uniform rope of mass 2 kilograms and length 5 meters hangs from a bridge. In newtons, what is the tension at the bottom of the rope?",0,SBST
Energy,Short Answer,Researchers at Argonne National Lab have been working on emulating biological pathways to split water into its component elements using sunlight. What is the scientific term for the decomposition of molecules by light?,PHOTOLYSIS (ACCEPT: PHOTODISSOCIATION; PHOTODECOMPOSITION),Short Answer,Researchers at Oak Ridge National Lab are working on creating nanomaterials such as fullerenes for applications in tumor research. Fullerenes are allotropes of what element?,CARBON,SBST
Math,Short Answer,Identify all of the following three functions that have no local maxima: 1) The square root of x; 2) x minus e to the x; 3) Tangent of x.,1 AND 3,Short Answer,What is the average value of the function f(x) = x4 over the interval x = 2 to x = 3?,211/5,SBST
Earth and Space,Short Answer,The Gulf of Mexico experiences what type of tidal pattern that has one high tide and one low tide each day?,DIURNAL,Short Answer,Baily’s beads are a feature of what astronomical event?,SOLAR ECLIPSES (DO NOT ACCEPT: ECLIPSES),SBST
Chemistry,Short Answer,Haworth projections are visualization tools that organic chemists use to represent sugars that have what property?,CYCLIC (ACCEPT: RINGS),Short Answer,"Identify all of the following three compounds that are constitutional isomers of butane: 1) 2-methylpropane; 2) 2,2-dimethylpropane; 3) 2-butene.",1 ONLY,SBST
Biology,Short Answer,Saltatory conduction occurs only at which densely populated regions of ion channels between successive myelin sheaths?,NODES OF RANVIER,Multiple Choice,"During which of the following steps of glycolysis is glucose prevented from leaving the cell? W) Glucose is phosphorylated to glucose-6-phosphate X) Fructose-1,6-bisphosphate is split into glyceraldehyde-3-phosphate and dihydroxyacetone phosphate Y) 3-phosphoglycerate is isomerized into 2-phosphoglycerate Z) Phosphoenolpyruvate is dephosphorylated into pyruvate",W) GLUCOSE IS PHOSPHORYLATED TO GLUCOSE-6-PHOSPHATE,SBST
Physics,Short Answer,Order the following three processes from least to most work done on an ideal gas: 1) Adiabatic compression; 2) Isothermal compression; 3) Isobaric compression.,"1, 2, 3",Short Answer,"On a certain planet with an acceleration due to gravity of 0.8 meters per second squared, a ball of mass 10 kilograms is attached to a string that is being swung around horizontally. If the ball has a tangential velocity of 3 meters per second and the radius of the string is 6 meters, then in newtons to the nearest whole number, what is the force of tension acting on the ball?",17,SBST
Energy,Short Answer,Scientists at Pacific Northwest National Lab have been studying the use of Argon-39 to date groundwater as alternatives to carbon-14 and tritium. Rank the following three radioactive isotopes in order of increasing half-life: 1) Argon-39; 2) Carbon-14; 3) Hydrogen-3.,"3, 1, 2",Short Answer,"Researchers at Argonne National Lab are studying the dynamics of different subatomic particles in quantum dots through the use of transient absorption spectroscopy. In particular, they are studying the dynamics of the electron along with what quasiparticle?",ELECTRON HOLE,SBST
Biology,Short Answer,"The organism paramecium caudatum usually lives in a hypotonic environment, but does not burst because it is equipped with what organelle?",CONTRACTILE VACUOLE,Short Answer,A certain plant is noticed to open its stomata at night and perform photosynthesis in the morning. Identify all of the following three statements that are also likely true about this plant: 1) It fixes carbon into malic acid; 2) It is a xerophyte; 3) It has waxy leaves.,ALL,SBST
Math,Short Answer,A triangle has two sides of length 5 and 8. How many possible integer side lengths exist for the third side?,9,Short Answer,"What is the slope of the line tangent to the curve x cubed y + 3y squared equals 11 at the point (2, 1)?",–6/7,SBST
Chemistry,Short Answer,What term is given to the number of nuclear disintegrations a radioactive sample exhibits over a period of time?,ACTIVITY,Short Answer,"According to molecular orbital theory, what is the bond order of a single boron-hydrogen bridging bond in B2H6?",1/2 (ACCEPT: 0.5),SBST
Earth and Space,Short Answer,Rank the following three gases in terms of increasing concentration in Venus’s atmosphere: 1) CO2; 2) N2; 3) H2O,"3, 2, 1",Short Answer,Identify all of the following three planets that are astronomically inferior to Earth: 1) Mars; 2) Neptune; 3) Uranus.,NONE,SBST
Physics,Short Answer,How many times greater is the magnitude of the energy of an electron in the ground state of a hydrogen atom than the energy of an electron in the second excited state?,9,Short Answer,"Order the following three objects from first to last to roll down a ramp of equal length, given that their mass and radius are the same: 1) Uniform cylinder; 2) Uniform sphere; 3) Uniform spherical shell.","2, 1, 3",SBST
Energy,Short Answer,SLAC National Accelerator Lab have been studying the prospect of using exoplanets to discover hot dark matter scattering off of planets due to anomalous temperature disparities. The heating of exoplanets by regions that are highly dense in dark matter likely occurs via what process that produces gamma rays?,ANNIHILATION,Short Answer,Scientists at Argonne National Lab discovered a new mineral called santabarbaraite in ancient chiton fossils. It was contained within a structure known as a stylus which is present in the mollusk to help mechanically digest its food before chemical digestion. The stylus is part of what feeding structure in mollusks?,RADULA,SBST
Physics,Short Answer,"What quantum mechanical principle states that at high quantum numbers, quantum physics reproduces classical physics?",CORRESPONDENCE PRINCIPLE,Short Answer,"A particle has a displacement given by the parametric equations x(t) = 4t2 + 8 and y(t) = 2.5t3. In meters per second squared, what is the magnitude of the particle’s acceleration at t = 1?",17,SBST
Biology,Short Answer,The peripheral nervous system possesses specialized glial cells called Schwann cells that help maintain the myelin sheath. What is its functional analog in the central nervous system?,OLIGODENDROCYTES,Short Answer,Somatostatin is manufactured in the delta cells of what organ?,PANCREAS,SBST
Chemistry,Short Answer,"A sample of phosphorus pentachloride is injected into an evacuated container. The partial pressure of phosphorus pentachloride begins at 1 atmosphere and drops to 0.8 atmospheres as it is converted into phosphorus trichloride and chlorine gas. To one significant figure, what is the equilibrium constant for this reaction?",0.05,Short Answer,The dipole-dipole interaction between two acetone molecules has an associated force magnitude that varies as the distance between molecules r to what power?,–4,SBST
Math,Short Answer,"How many subsets of the set {2, 4, 7, 9, 12} contain at least 2 elements?",26,Short Answer,What is the cosine of the angle between the two vectors 3i – 2j + k and 3j + 4k?,NEGATIVE SQUARE ROOT OF 14 OVER 35,SBST
Chemistry,Short Answer,"The Daniell cell uses two electrodes, one made of copper and another made of what element?",ZINC (ACCEPT: Zn),Short Answer,"Given that a first-order reaction has a half-life of 12 seconds, how many seconds does it take for the reactants to reach one sixteenth of their initial concentration?",48,SBST
Earth and Space,Short Answer,Which moon of Saturn has the highest albedo in the Solar System?,ENCELADUS,Short Answer,Asteroids are distributed unevenly in the asteroid belt. What regions of the asteroid belt contain very few asteroids due to orbital resonances with Jupiter?,KIRKWOOD GAPS,SBST
Math,Short Answer,What is the partial derivative with respect to y of 7x3y6?,42x3y5,Short Answer,"What is the population standard deviation of the set of the following 4 numbers: {6, 7, 9, 14}?",SQUARE ROOT OF 38 DIVIDED BY 2,SBST
Physics,Multiple Choice,Which of the following laws was modified by Maxwell to include a term for the displacement current? W) Gauss’ law of electricity X) Gauss’ law of magnetism Y) Ampere’s law Z) Faraday’s law,) AMPERE’S LAW,Short Answer,Coulomb’s constant can be written in the form one over the quantity four pi times what fundamental constant?,PERMITTIVITY OF FREE SPACE (ACCEPT: EPSILON NAUGHT),SBST
Energy,Short Answer,Scientists at SLAC national laboratory are studying a metalloenzyme used to convert methane to methanol. What is the change in carbon’s oxidation state in this reaction?,+2 (ACCEPT: 2),Short Answer,Scientists at Argonne National Lab have recently formed a 2- dimensional diamond-like structure via compression of few-layer graphene samples. Identify all of the following three statements that are true about this diamond structure: 1) It was formed via compression under 4 to 6 megapascals; 2) The material conducts electricity well; 3) The material formed has a greater hardness than the graphene substrate.,3 ONLY,SBST
Biology,Short Answer,"During photosynthesis, P680 is continuously reduced and oxidized. What molecule is the source of electrons for the reduction of P680?",WATER,Short Answer,tRNAs possess an anticodon to each codon found in an mRNA molecule. Identify all of the following three statements that are true of tRNA: 1) There are more types of tRNA than codons; 2) There are more types of aminoacyl tRNA synthetases than tRNAs; 3) There are more types of anticodons than types of amino acids.,3 ONLY,SBST
Math,Short Answer,What is log base 9 of the quantity 27 cubed?,4.5 (ACCEPT: 9/2),Short Answer,"Moonjay has a pile of opals that when divided into groups of 4, there is one opal left over; when divided into groups of 5, there are 3 opals left over, and when divided into groups of 7 there are 4 left over. What is the least number of opals Moonjay could have?",53,SBST
Physics,Short Answer,"Two charged particles are separated by a distance of one meter, and feel a force of attraction of F. If the distance between the particles is doubled, in terms of F, what is the new force of attraction between the particles?",F/4,Multiple Choice,Which of the following thermodynamic quantities is a path function? W) Internal energy X) Work Y) Entropy Z) Helmholtz free energy,X) WORK,SBST
Biology,Short Answer,"Many biological molecules possess metal cofactors in order to function. While hemoglobin contains iron, chlorophyll contains a porphyrin ring that coordinates what metal?",MAGNESIUM,Short Answer,What type of survivorship curve are humans most commonly associated with?,TYPE 1,SBST
Earth and Space,Multiple Choice,Which type of front is indicated on weather maps by alternating blue triangles and red semicircles pointing in opposite directions? W) Cold front X) Warm front Y) Stationary front Z) Occluded front,Y) STATIONARY FRONT,Multiple Choice,Which of the following objects would have the greatest composition of iron? W) Comets X) C-Type Asteroids Y) S-Type Asteroids Z) M-Type Asteroids,Z) M-TYPE ASTEROIDS,SBST
Chemistry,Short Answer,What overall kinetic reaction order results in a rate constant with units equal to inverse seconds?,FIRST (ACCEPT: 1),Multiple Choice,Which of the following pairs of compounds could never be mixed to create a buffer solution? W) Citric acid and lithium hydroxide X) Hydrofluoric acid and potassium fluoride Y) Carbonic acid and potassium hydroxide Z) Hydrochloric acid and sodium hydroxide,Z) HYDROCHLORIC ACID AND SODIUM HYDROXIDE,SBST
Energy,Short Answer,"Researchers at Lawrence Berkeley National Lab have helped create a gamma ray detector in order to investigate nuclear fusion in stars. Gamma rays are difficult to detect because they easily pass through matter, a property called penetrating power. Identify all of the following three particles that have greater penetrating power than gamma rays: 1) Alpha particles; 2) Beta particles; 3) Neutrons.",3 ONLY,Short Answer,"Scientists at Fermilab are involved with research at the Large Hadron Collider, particularly with CMS, which is one of the two main detectors at the LHC. What is the name of the other major particle detector?",ATLAS,SBST
Biology,Short Answer,What type of bacteriophages can only replicate through the lytic cycle?,VIRULENT,Short Answer,Identify all of the following three animal phyla that possess a true coelom [SEE-lum]: 1) Echinoderms; 2) Rotifera; 3) Arthropoda.,1 AND 3,SBST
Earth and Space,Short Answer,Identify all of the following three quantities that are greater for population-1 stars than population-2 stars in the Milky Way: 1) Distance from the center of the galaxy; 2) Metallicity; 3) Age.,1 AND 2,Multiple Choice,Which of the following statements regarding spicules is correct? W) They are composed of hotter gas from the lower chromosphere X) They are composed of hotter gas from the lower photosphere Y) They are composed of cooler gas from the lower chromosphere Z) They are composed of cooler gas from the lower photosphere,Y) THEY ARE COMPOSED OF COOLER GAS FROM THE LOWER,SBST
Chemistry,Short Answer,Identify all of the following three solvents that may be used to accelerate a bimolecular nucleophilic substitution reaction: 1) DMSO; 2) Water; 3) Acetone.,1 AND 3,Multiple Choice,Which of the following pairs of species produces the shallowest potential well when total potential energy is plotted against their distance? W) Sodium ion and chloride ion X) Hydrogen atom and hydrogen atom Y) Water molecule and water molecule Z) Chlorine atom and chlorine atom,Y) WATER MOLECULE AND WATER MOLECULE,SBST
Math,Short Answer,"A rectangular prism has a length of 4, a width of 7, and a height with value x. For what value of x are the numerical values of surface area and volume equivalent?",28/3,Short Answer,What is the maximum value of n such that 200 factorial is divisible by 35 to the power of n?,32,SBST
Energy,Short Answer,Researchers at Argonne national lab are studying the optical transmittance of fluorozirconate glass films. What is the molecular geometry of the fluorozirconate anion?,OCTAHEDRAL,Short Answer,Scientists at SLAC National Accelerator Lab have been using the Linac Coherent Light Source to develop polymyxin antibiotics to target the Lipid A core of what molecules which are found in the outer membrane of bacteria?,LIPOPOLYSACCHARIDES,SBST
Physics,Short Answer,Identify all of the following three statements that are true regarding momentum: 1) It is a vector; 2) It has the same units as power; 3) It is conserved for elastic collisions.,1 AND 3,Short Answer,"An block of mass 10 kilograms on a surface is being acted on by a force of 50 newtons to the right. Taking the acceleration due to gravity to be 10 meters per second squared, what is the minimum coefficient of static friction between the block and the surface for the block to remain at rest?",0.5,SBST
Biology,Short Answer,Identify all of the following three tissues in a eudicot that are dead when mature: 1) Primary xylem; 2) Primary phloem; 3) Sclerenchyma.,1 AND 3,Short Answer,Spemann’s organizer is known to be a group of cells that induce the formation of neural structures in amphibians via the secretion of a mesoderm forming factor. It is an example of a group of cells influencing the development of another via proximal interactions. What general name is given to this process?,INDUCTION,SBST
Chemistry,Short Answer,What is the chemical formula for the acid anhydride of nitric acid?,N2O5,Short Answer,"While the ideal gas constant is used to calculate the entropy of macro-scale quantities of compounds, what related constant is used for micro-scale quantities?",BOLTZMANN CONSTANT,SBST
Physics,Short Answer,"An object of mass 15 kilograms is accelerating at 2 meters per second squared. If it starts from rest, how far does it travel in 10 seconds?’",100,Multiple Choice,Which of the following quantities does not have the same units as energy? W) Torque X) Work Y) Poynting vector Z) Lagrangian,Y) POYNTING VECTOR,SBST
Earth and Space,Multiple Choice,"Which of the following best describes the strength of the ionized calcium spectral line as one gets hotter? W) Increases in strength from class M to class A, then decreases in strength from class A to class O X) Increases in strength from class M to class K, then decreases in strength from class K to class A Y) Decreases in strength from class M to class A, then increases in strength from class A to class O Z) Decreases in strength from class M to class K, then increases in strength from class K to class A","X) INCREASES IN STRENGTH FROM CLASS M TO CLASS K, THEN 
DECREASES IN STRENGTH FROM CLASS K TO CLASS A",Short Answer,Identify all of the following three statements that are true regarding oceanic crust; 1) It is more felsic than continental crust; 2) It is thinner than continental crust; 3) It is more dense than continental crust.,2 AND 3,SBST
Energy,Short Answer,"Argonne national lab scientists have used computational methods to discover the material with chemical formula MoBi2. Normally, when bismuth is incorporated into compounds, it is in what oxidation state?",+3 (DO NOT ACCEPT: 3),Short Answer,Researchers at Argonne national lab are looking into methods of making sodium-ion batteries more cost-efficient by finding low-cost anode materials. One such anode they are looking at is one made of what kinetically favored isotope of phosphorus?,RED PHOSPHORUS,SBST
Math,Short Answer,An equilateral triangle is inscribed inside a circle of radius 2. What is the area of the triangle?,3 TIMES THE SQUARE ROOT OF 3,Short Answer,What is the smallest positive integer that is evenly divisible by the first 6 perfect squares?,3600,SBST
Earth and Space,Short Answer,How many planes of cleavage does the mineral fluorite have?,4,Multiple Choice,Which of the following best describes the path taken by a star on the HR diagram after entering the zero-age main sequence? W) Up and to the right X) Up and to the left Y) Down and to the right Z) Down and to the left,W) UP AND TO THE RIGHT,SBST
Physics,Short Answer,"A 10-kilogram block is resting on an inclined plane which makes an angle of 45 degrees with respect to the horizontal. In newtons, what is the maximum static friction force that the plane exerts on the block.",49 TIMES THE SQUARE ROOT OF 2,Multiple Choice,A ball is dropped from a plane and slowly reaches its terminal velocity. Which of the following best describes the total power delivered to the ball as it falls? W) Increases X) Decreases Y) Increases then decreases Z) Decreases then increases,Y) INCREASES THEN DECREASES,SBST
Energy,Short Answer,"Researchers at Argonne National Lab are studying the kinetics of hydride transfer to carbon dioxide molecules. When one hydride ion is transferred to a carbon dioxide molecule, what anion is formed?",FORMATE,Short Answer,Researchers at Argonne National Lab are studying the rock-salt type of a lithium-ion cathode that improves performance and energy density through the maximization of what state function?,ENTROPY,SBST
Chemistry,Multiple Choice,A small sample of phenol is dissolved in a 1-molar solution of sodium hydroxide. Which of the following is closest to the percent of phenol molecules that are deprotonated after the reaction is allowed to reach equilibrium? W) 0 X) 25 Y) 75 Z) 100,Z) 100,Multiple Choice,The energy levels in the boron 4+ ion differ from differ from those of hydrogen by what factor? W) 4 X) 5 Y) 16 Z) 25,Z) 25,SBST
Math,Short Answer,"What is the centroid of a triangle with vertices in the coordinate plane of (0, 2), (3, 4), and (3, 6)?","(2, 4)",Short Answer,What is the shortest distance between the circle defined by the equation x2 + 8x + y2 – 2y = 32 and the line 3x – 4y = 69?,10,SBST
Earth and Space,Short Answer,The helium flash occurs due to the instability generated from the degeneracy of what particles?,ELECTRONS,Short Answer,"Along with the Bergeron process, what other major process is responsible for precipitation?",COLLISION-COALESCENCE,SBST
Chemistry,Multiple Choice,A scientist seeks to compare the bond strengths of carbon with various hydrogen isotopes. Which of the following lab methods is best for this application? W) NMR spectroscopy X) IR spectroscopy Y) UV-Vis spectroscopy Z) Microwave spectroscopy,X) IR SPECTROSCOPY,Short Answer,One of the main forms of industrial production for isopropyl alcohol is the reaction of 2-propene with dilute sulfuric acid in water. What role does the acid play in this reaction?,CATALYST (DO NOT ACCEPT: REACTANT; REAGENT),SBST
Physics,Short Answer,"A 5-kilogram block is moving with a velocity of 20 meters per second to the right when it hits a wall and bounces off with a final velocity of 10 meters per second to the left. In joules, how much net work is done on the block during this collision?",–750,Short Answer,Identify all of the following factors that affect the linear motion of a rocket in free space: 1) Exhaust velocity; 2) Mass; 3) Rate of mass ejection.,1 AND 2,SBST
Earth and Space,Short Answer,The blue color of reflection nebulae is primarily due to what type of light scattering?,RAYLEIGH SCATTERING,Short Answer,Rank the following Galilean moons in terms of increasing size: 1) Callisto; 2) Ganymede; 3) Io; 4) Europa.,"4, 3, 1, 2",SBST
Energy,Multiple Choice,"Researchers at Argonne National Lab are studying the stability of various minerals under conditions mimicking Earth’s tectonic activity. What particular mineral are they studying, which can be found in metamorphic rocks at subduction zones? W) Chlorite X) Glaucophane Y) Vaterite Z) Olivine",X) GLAUCOPHANE,Short Answer,Scientists at Pacific Northwest National Lab have been using machine learning models to automate the operation of electron microscopes. Identify all of the following three statements that are true of electron microscopy: 1) Transmission electron microscopy cannot operate on live samples; 2) Scanning electron microscopy requires metal coating of the sample; 3) Electron microscopes have a smaller diffraction limit than light microscopes.,ALL,SBST
Physics,Multiple Choice,Which of the following forces cannot do work? W) Surface tension X) Gravity Y) Magnetic force Z) Kinetic friction,Y) MAGNETIC FORCE,Short Answer,"A concave mirror has a focal length of 8 centimeters. If an object of height 5 meters is placed 10 centimeters from the mirror, what is the magnitude of the height of the image, in meters?",20,SBST
Earth and Space,Multiple Choice,Which of the following best describes the period of recombination in the universe? W) Quarks and Antiquarks are glued together by the strong force X) Protons and Neutrons combine to form heavier nuclei Y) Neutral hydrogen atoms are formed Z) Protons are replaced by other baryons in nuclei,Y) NEUTRAL HYDROGEN ATOMS ARE FORMED,Short Answer,Identify all of the following three bodies that are located on Mars: 1) Lakshmi Planum; 2) Maxwell Montes; 3) Olympus Mons.,3 ONLY,SBST
Chemistry,Multiple Choice,Which of the following pairs of quantities is included in the most rigorous statement of Heisenberg’s uncertainty principle? W) Force and velocity X) Momentum and position Y) Entropy and temperature Z) Angular momentum and angular frequency,X) MOMENTUM AND POSITION,Multiple Choice,YBCO is a high-temperature superconductor that can be classified as which of the following materials? W) Glass X) Ceramic Y) Alloy Z) Composite,X) CERAMIC,SBST
Biology,Short Answer,Alpha-melanocyte stimulating hormone is released from which endocrine gland of the human body?,ANTERIOR PITUITARY (ACCEPT: PITUITARY),Short Answer,Tetrodotoxin is responsible for the blocking of voltage gated channels for what ion?,SODIUM,SBST
Math,Multiple Choice,"Which of the following functions does NOT contain the point (2, 12)? W) y = x cubed plus x squared X) y = the ceiling of the quantity x plus 29 thirds Y) y = 11 plus cosine of pi x Z) y = the absolute value of the quantity x minus 10",Z) THE ABSOLUTE VALUE OF THE QUANTITY x MINUS 10,Short Answer,What is the cross product of the two vectors 3i + j – k and –4i + 7j + 3k?,10i – 5j + 25k,SBST
Energy,Multiple Choice,Scientists at SLAC National Accelerator Lab have been analyzing results of the Dark,X) MEASURING GRAVITATIONAL LENSING FROM FAR AWAY GALAXIES,Short Answer,Scientists at Argonne National Lab have been studying the integration of motor information in neurons synapsing with a major relay station of the brain. Which region of the brain were they likely studying?,THALAMUS,SBST
Biology,Short Answer,A molecule of nascent mRNA has five possible exons and 4 possible introns. How many possible mature mRNA transcripts are possible?,31,Short Answer,An inhibitor of the enzyme pyrvuate decarboxylase is added to an animal cell. Identify all of the following three processes that would still occur under these circumstances: 1) Production of NADH; 2) Production of ATP; 3) Production of oxygen.,1 AND 2,SBST
Chemistry,Multiple Choice,Which of the following elements is most likely to form diatomic molecules in its elemental state? W) Carbon X) Sulfur Y) Silicon Z) Oxygen,Z) OXYGEN,Short Answer,"In spherical coordinates, the hydrogen atom wavefunction can be separated into an angular component and a radial component. Identify all of the following three statements that are true regarding the angular wavefunction: 1) It is independent of radius; 2) It determines the shapes of the orbitals; 3) It is zero for the ground-state hydrogen atom.",1 AND 2,SBST
Earth and Space,Short Answer,The reciprocal of the age of the universe is equal to what fundamental constant?,HUBBLE CONSTANT,Short Answer,Identify all of the following three organisms that can lead to the formation of siliceous ooze: 1) Radiolarians; 2) Coccolithophores; 3) Foraminifera,1 ONLY,SBST
Math,Short Answer,"To one significant figure and in scientific notation, how many edges are there in a complete graph with 2021 vertices?",2 × 106,Short Answer,A geometric series has first term 4 and a common ratio of –3. What is the minimum number of terms required for the sum of the series to exceed 2021?,9,SBST
Chemistry,Short Answer,What is the maximum number of spin-up electrons that can be found in a single atomic orbital?,ONE,Multiple Choice,"A hydrogen electron transitions from the n = 2 to n = 4 energy level, and then to the n = 3 energy level. Which of the following describes the net amount of energy change during this process? W) 5/36 rydbergs absorbed X) 3/16 rydbergs absorbed Y) 5/36 rydbergs released Z)5/36 rydbergs released",W) 5/36 RYDBERGS ABSORBED,SBST
Math,Short Answer,"Using the first 3 terms of the Maclaurin series of e to the x, what is the approximate value of e squared?",5,Multiple Choice,"For the function f of x equals x3 + 3x2 – 24x + 12 on the domain of the closed interval from –3 to 4, at which of the following x values is the function at its global maximum? W) –3 X) –4 Y) 2 Z) 4",X) –4,SBST
